I was gonna say lol we should all make a gang on there too lol	11
yep, they cant fight	11
another?	11
chơi lâu qua bên em đi	11
Lol	11
you should download kow and check it out	11
oh btw we play another game called myths of moonrise if you wanna join us their too	11
you wanna move to sixth server? 😙😙😙😙😙😙	11
go see orhter server people have 1 tb pawor😥	11
always lol	11
what about lol	11
But yes i was planning on it lol its Mafia	11
Nhanh kiếm tn ae ơiii	11
Chính vì đang có event lên liên minh bsm với no1 cãi nhau đấy bạn 😥😥😥	11
move qua day dk	11
Qua VIE hoặc VNA	11
Guild indo 30slot apply	11
Maybe this is what we need to convince arty and Mackallen to join lol	11
Kiếm sòng bài nào đập nữa đi	11
oleh karna itu ayo kita kejar sama2 pindah ke sini deket aku	11
Tommy sao bạn không chuyển về khu vực liên minh cho gần . Với khai thác tài nguyên cho được nhiều	11
kamu pindah ke sini	11
vô lm nào v	11
how i join lol	11
I would spend in SOS , usually stayed at the 10-20 BP rank in State……. But i dont think ill do that until i can find a game that can last.	11
join me pls	11
Vô liên minh tui đi pro	11
giờ thủ lĩnh sang GST	11
Time to go jump on another game quick brb	11
Mai sang bên kia chơi	11
Vào đi cronus	11
Accept my request to join lol	11
leave kayo tapus invite ko kayo	11
everyone pls move there	11
No, i\'m no say for this game, no have a version of this game on PC, but others... i play more in PC...	11
of course	11
Liên minh đang ít ng mà đang chiêu mộ thêm tv đây . Đang để xem bên tnm có động thái j ko để còn chiếm lốt đất bên đó .	11
Better cancel it coco join in ghost	11
ko thì mở rộng liên minh ra ngoài này, góc này chỉ có mấy liên minh nhỏ thôi	11
langsung main game perang ini boss	11
yeah dead game better	11
ayo mainkan wahana perang lautan 😑	11
come and join us in Bop- Black Ops	11
Guys join sea battle. You guys wanna see it right?!	11
me to lol	11
Ai cho vào liên minh với	11
but if you need her I can get hold of her on \"another game\" lol	11
coz I\'m an active lol	11
mungkin setelah ini banyak yang akan pindah ke vie hahahaha	11
she moved lol	11
tapi malah pindah	11
come and join black ops	11
Rồi thoát lm	11
Lol	11
If i really want to encourage someone to join san it would be for akira or gallo	11
So your saying we join NO1?	11
I play mafia world bloody war im really strong on that game. its kind of the same on that	11
nah pindah sini	11
Nhương ae đó hahaaa	11
anywhere else lol	11
Ae cho qân thủ sòng bạc ah	11
We haven\'t rules with XiT	11
and theres that lol	11
Come join islandwae guys	11
ae online đủ rùi thì bem đi chứ	11
i been watching lol	11
it was lòl	11
Finally move back lol	11
Anka right i dont want to waste anymore time here	11
Qua VIE hết 1 thể đi	11
It’s dead alliance. Come to SAN or TDO	11
Ai sang lấy trc đi xem tn	11
gas lah masuk sao	11
share musuh lah, satu kali pindah lagi nih gaes	11
Bay lên đây ở kiểu gì mai chả sang kia kiếm ăn	11
discord then lol	11
Everyone move to royal park	11
Tải thêm trò khác về cày, gấp đôi năng suất 😥	11
Everybody move over here. We\'ll grow here	11
like gne alpha i say drop that crap alliance and come with us	11
always lol	11
cepat lah, aku mau main turnamen di Mobile Legends bro	11
gts has room for us all and stm is basically begging	11
no.. godfather games	11
Chuyển qua xây nhà nào ae ơi	11
allways lol	11
Join stm better	11
Everyone move here	11
Indo para o outro servidor pessoal	11
i play blaze of battle	11
join stm	11
Its basically turning into grand mafia	11
Indo para outro servidor até amanhã	11
4 lol😙	11
sampai dia pindah haha	11
Yea	11
Lol	11
t chơi liên minh	11
xin vô liên minh với	11
Mafia game🙑	11
Go to Rise of Kingdom game and look at my city there I have 130m strength and I\'m the boss there lol 😠	11
khususnya Pada Game Mobile Legends bro, karena sudah ada permainannya di SEAGAMES kali ini ya bro	11
ok well ill join over there	11
i am leaving to grow faster and joining SAN 😳	11
Ghost online already	11
Yup Lol	11
wish they would leave him and come here, he would follow then	11
Chơi Danw	11
Alpha lol	11
Lets redirect from our southern most casino straigh.east to that bridge to their island.	11
no diffrent game	11
Shadow really left lol	11
bbl have to check other games	11
JoinSAN  grow and then come to GNE	11
Lol	11
Lol same here i feel like it useless	11
im spending plenty of time here lol and still enjoying my s5 family yall should come join us over there too	11
T out clan nha sang thử nghiệm game	11
ae vào liên minh lâu dài đây	11
umm maybe lol now to get my girl in lol	11
yeah so we are trying get everyone in.there are more active here.	11
Black bỏ rl đi bác ơi	11
i rather play mafia bloody war than this crap	11
Join stm guys lets go	11
Việt Nam! Cho ké liên minh với	11
go to the other place	11
ayo pindah kemana_	11
Xtanzo vào liên minh tôi	11
im from the other game	11
if not ..f2p will join other servers and will only being setback to us	11
I thought I\'d give it a try while playing Kiss Of War	11
join sini merapat	11
Thôi vậy để t mời cả clan chúng nó sang đây :))	11
nah itu ayo kesana	11
It would actully be benifitional if you joined KOP	11
hey can i invite u to another game.. i have a whole community there	11
are you going to the other game bones	11
Yes , like u said just a game ! but losing so much members to GST something is wrong and someone should to us why this happening	11
à kêu team bự con bay qua đó xây nhà k	11
im attacking lol	11
suruh dia pindah bro, haha	11
vô liên minh vn đi ôg verase	11
vào đổi gió up nhà rồi out	11
Join dlc	11
Yeah	11
Nếu mấy ông ko gấp, thì bay theo tui nè, dồn vào mở sảnh luôn	11
fam tiền thì về liên minh fam	11
Fk em lol	11
Eh. Game seems like to many others. Mafia Orgins is better	11
INV	11
Thats good	11
Vào rl bác hey kìa	11
For exemple join GST or DIE, or another guild, didnt really check tbh	11
Bay qua đó rl cho an toàn	11
Lol. This sever will probably be dead soon	11
hopefully i will be to lol	11
hãy xem tin tức trênh kênh thế giới, tôi sẽ trở lại😦😦😦😦	11
Tôi chuyển qua GNE đây	11
Chơi tà tà thôi	11
Tý ae bay lên đây luôn	11
Join another alliance	11
Qua đây chơi fo	11
Join STM ASAP DONT MISS THE PARTY	11
tuh join IDN	11
Chuyển qua chô cái đầm nước	11
Rather join one honestly new around here 👀	11
If you don\'t see what happened there... switch to farmville.	11
Mei đến gần mn đi	11
ở mô lol	11
Lol	11
How about Valorant?	11
i reckon i was having more fun lol	11
ya mending main server bru bang	11
làm 1 tgian cho liên minh lấy lại top	11
they want everyone active to come over to be honest	11
Dời liên minh về gần cây cầu ko ae	11
you need to move to the hub, no one can reach your rally	11
lol	11
ai cho vô lm với đi	11
drpd war, omken, gabung sini	11
Bye guys, I\'m off, wanna play valorant, anyone wanna come? :v	11
you all should check out grand mafia i have a alliance there to	11
move here pls	11
anka mending pidah kesini saja	11
nope black ops all the way	11
Từ hồi chơi game này chán liên qân  luôn kakaaa	11
yang online pindah ke sini ke tempat aku	11
hive is here... please port over	11
ai vào liên minh ko	11
they moving closer again?	11
các bạn có thể qua no1 lấy quà tòa nhà quốc hội rồi quay về với chúng tôi	11
yes in back on lol	11
join perang kepulauan nanti saudara penguin	11
Ghép đôi cuộc chiến hải đảo . Liên minh này lạ lắm . Nhìn không phải STM các bạn àh	11
I keep sending invitations, until everyone actually leaves the game forever 😩	11
Ghét lol lưu bị giả nhân giả nghĩa ngu như bò	11
bisa berpindah ya	11
i like to watch lol	11
Bảo rồi qua liên mình này	11
world of war craft	11
Lol definitely	11
Nên về 2 liên minh top của việt	11
ae nhớ vào liên minh lãnh lương	11
join stm	11
Tolong yang ingin ikut reli,mendekatlah kepangkalan	11
Bru download game iniu , keknya udh ketinggalan jauh ya?	11
To you want to grow in other clan of GNE	11
join another alli	11
Ya mine to lol	11
VN add zalo nhau đi b	11
okay all move there	11
Qua đây Liên minh vn này	11
Vào liên minh chơi	11
Do you guys know a game called West Game? These games are legit the same	11
liên minh khác đi farm tn thôi	11
if any of you were thinking of jumping to bsm...please think again.	11
join another	11
Vào liên minh. Hình cái phong bì cạnh tổng số ng ấy	11
i have a whole community on another game.. and im tryin to bring some of them here	11
Yes me too	11
lol oh shit another game yall are horrible guys	11
turn it off i do lol	11
so we move to bff is better	11
Ashy join lol	11
Lol blah blah blah that all i see	11
ikut gabung sluur, mohon bimbingannya hehee	11
Rồi ông anh dạy chơi LoL	11
Anyone play any other games from these dev’s i also play rok on and off	11
was thinking on casino 2	11
so why not move?	11
terimakasih atas informasinya saya akan berusaha pindah ke sana, karena saya tidak nyaman berada di sekitaran sini	11
alo anh em ơi có nên nhập vào liên minh khác không	11
pengalihan ya bos hahaha	11
Bỏ rl ông bau bau di	11
marcus you shpuld check out myths of moonrise idk if youll like the theme but its seems funner sp far than this	11
when are we quitting the other game? i haven\'t been logging on there at all	11
JOIN STM NOW	11
Chứ giờ ae vn nghỉ nhiều qá, qa đây chơi đợi  chiến liên sv	11
will see if we can get more over from Mafia King	11
Chơi gêm khác	11
LOL	11
Well we are lol but true	11
tdo bubar kayanya pindah ke san	11
mo rl di	11
move here guys	11
Quickly go join her bro so we can switch episodes	11
kita juga pindah atau tidak_?	11
please everyone move here we develop an alliance here😑	11
kita ikutin yang lain saja yuk pindah	11
kk, but name the other games.	11
ai vô bang vn thì vô liên minh mình nhé r kb zalo	11
dapatkan teman baru di gst bro, banyak pemain indo disini bro, mereka juga pemain aktiv hehe	11
gabung dengan aliansi lainnya bro	11
Welcome the partners of DIE to join GST😆	11
I went around lol	11
Plus in other games you can\'t share resources. only we can enjoy it	11
Drags you in to GST Alliance lol	11
STM we recruiting too. you guys move to us man lol 😥😥😥😥	11
ở các trò chơi khác	11
Lol	11
pindah kesini lagi bro, semua	11
ada slot 1 tuh join aja	11
Vô liên minh	11
gonna stay that lol	11
I play to other games and with them I logon then log off just to say I was there	11
ayo pindah kota anda kesini,	11
Move here	11
So brothers and sisters, if you have any VNS friends currently in GST, tell them to join STM instead	11
dang lol	11
mungkin bisa pindah ke sini, ke lokasi yang aku bagikan gaess	11
ayo pindah temanku	11
Everyone should move to our new Gem plant before KE	11
we can keep other game going, have now 4 ongoing lol	11
join STM guys	11
Palingan ML	11
other game sorry 😥	11
i see gst want to take that bridge to have access in more land	11
ternyata masih sepi disini, aku pindah server dulu 😙😙😙	11
Ai cho vao lien minh voi	11
Lets go to STM GUYS LOVE YOU SEE YOU OTHER SIDE😆	11
They want you to play their new game 😥	11
Im trying to get the alliance over there too!	11
join ashy	11
khéo bay sang Soa	11
join ok kalkai	11
I wouldve liked if everyone would move to the group like i asked numerous times	11
get on tickle	11
Bác kia chơi sang	11
Bro, you need to move to our hive	11
plz do lol	11
just tell them its a dying game	11
Max, a L5 from BSM sent me a msg saying come join us because BSM is better and they treat you like trash😂 Like how wouls they know? Just making up ran	11
Nah join semua	11
MABAR MOBILE LEGENDS GAes wkwkakkswk	11
stupid game...anyone want to find another game to play😙	11
war of Destiny	11
go to other one	11
ae nào vn sang liên minh mình nhé	11
Or the sims server 6 lol	11
Ae vietnam va tp hcm đnang ha noi tất cả ace vao đây hoan ngênh về nhà	11
or join them	11
rl sòng đi bác hey	11
should join GST	11
Chạy qua là được	11
Moving there	11
Mũi tên. Nhiều hơn. Thoat thuận đình chiến	11
Vô liên minh	11
Join STM	11
ayo pindah semua, kesini haha	11
looking for players to join Black Ops, apply here now	11
League of Legends in the snow	11
vô rl đi ae	11
Hope you can have fun in other leagues😑	11
Chơi thằng boger nhé	11
run Yakuza lol	11
yep...sick of that game to be honest	11
mobile legends	11
LoL	11
about another game we on	11
we are starting not to have many choices. then maybe vns will come after us	11
same here but there is a game called myths of moonrise to where i  am over 6m power	11
yeah you kinda should..so see you over there then lol..nation 31 if your intrested...not saying you should..but just kinda letting you know where we a	11
and im still playing cach up lol	11
Ya its a bit overdue. Shocked no1 never made a move. Watch BRF though they pushin hard	11
Nó mắng mình lại bảo thik a chơi game hay chơi cái khác	11
you should join oddles of noddles they are boss team bro	11
call of dragons its start already boss... same rise of kingdom developer	11
Aeha noi vn comeeeeeeeee	11
Lol	11
On second thought, I\'m leaving 007 and moving to another alliance with real people in it	11
or LOJ theyre fair gamel	11
Omg i going to keep saying come join mach	11
viet nam tham gia liên minh mình nhé ko quan trọng lực chiến . zô nhắn r4 với mik nhé	11
Hi LOL	11
play to many other games	11
u could come to s4?	11
And i thaught BRF was crazy im coming with you	11
GNE bro, if you want a fun game	11
7 servers in a year. Yeesh. Finding another game lol	11
You could come join No1😗	11
come join STM 😑	11
Why nor join STM?	11
Về liên minh hết đi	11
liên minh vn đây ôg	11
Welcome to join WOL	11
The same. I also play a lot of other games	11
SOA is inviting me to join their alliance	11
Lol, he wants every one to join no1	11
can i get everyone to move to me	11
most of the active clan are there allready..and some really great people from that game	11
Waste of your brain cells	11
That\'s definitely not a good game. If that game is good enough, you won\'t be playing other games anymore😥	11
The same to \"lol\"	11
time to play another game i guesz	11
Halo	11
Sao ko kéo 2 đạo quân mà đi	11
For games that pay a lot of money, maybe Free Fire and Mobile Legend. because of the Famous game	11
bay qua khu khác đào	11
Your clan is no acitve so do you want to join GNE	11
kemungkinan kamu ganti nama, lalu bergabung dengan gst	11
plus my crew ain\'t here with me they to busy spending in grand mafia	11
Lol	11
Sang bên VNA ăn cầu trước	11
Have yall played city of crime it literally the same thing as this game	11
or maybe you join prawn crackers white asiain only tho	11
epik 2 bosen bree lama maen ml pengen starategi	11
theres always Server 6....Fancy you stay here.	11
Levy resources, but for speedups not much	11
gắn minh co lien minh khac nha	11
join us too lol	11
League of Legends	11
and mostly of the player quit lol	11
Lol	11
You want to find a fun place like family? Wellcome GST😦😦	11
Lol 5 time	11
Sorry, I didn\'t play much here yesterday. because I\'m busy chasing the Black Friday discount event on the Nitro Nation game	11
then all player might drop back again.. lol	11
Cro vào rl kìa	11
move to hive	11
Come to GNE both of you	11
chat liên minh	11
Bảo lm tối hãy đánh sòng bài	11
This other game been having my attention lol	11
Đánh sòng bài đế quốc	11
Where should I move?	11
ayo pindah lokasi mh ke sini	11
that game is died basically	11
want to jump in salty?	11
đi sạo trong đất liên minh cũng có vài thằng đó cần gì qua Soa	11
lol yup play a little get sleep you should move to s5 lol just saying	11
so sometimes I\'m not on here I play the grand mafia a lot	11
hayuk?_?	11
you wanna lol	11
Reminding everyone we will shut down DMG soon.  If you want to come to STM contact Ashy or Magician to make a spot	11
LoL	11
Lol and	11
You are in lol	11
Thôi có khi chơi võ lâm mới	11
Chơi Harley đi Hamster	11
Lol	11
Está longe Yakuza desculpa	11
or harleys if yall wanna ima tele back over soon i got the main base built its still close but everyone here can hold it down	11
or ev3n more fun join STM	11
Is Mafia King really much better than this game? My colleague asking me to play MK once available on iOS	11
chịu rồi	11
Join this server!! Just joints l45 days before!! If I joined this server earlier then!! I think I would be more powerfull	11
ayo main reli atau main apa yah bro	11
mari bergabung tiger max sudah tidak aktip	11
Diablo 4	11
sang liên minh vn này ôg ơi	11
pindah sini cok	11
instead join them	11
moving here guys 😙😙	11
Lol. Same im done with this game.	11
iya tunggu	11
Risk the game 5.0 lol	11
Do you want to come to GST?😑	11
the worlf that is lol	11
Why are all the alliances here sending out an invitation to join	11
chơi gặp toàn mấy thằng nhảm l thần kinh tự nghĩ minh thâm thúy uyên bác, thôi vậy, chơi đc chơi đéo chơi đc sang kia xem ngta chơi	11
Cho vào liên minh với	11
always lol	11
Yes sir.  Move are come too lol	11
Well if everyone else is lol	11
come join STM bro	11
Lol	11
lets moving guys	11
Woi yang online berbegas pindah	11
Chán chơi r	11
same of 2 other games	11
I be hopping around lol	11
lol liên minh chết? chỉ huy để làm gì?	11
invitela g kita hehehe	11
Rồi kéo xuống góc 6,7h là sang sv khác	11
ng minat gua jadi L L L L laaah Lol	11
Chơi game nông trại rồi	11
and let\'s face it, we won\'t get 30 from the other game	11
why not lol	11
Ơ mời các bạn sang, gửi mail từng thằng, ko rep ko sang còn cắn nhà LM tôi thì tôi có quyền ịch bạn chứ 😄😄	11
lol so wrong dang games all of them	11
bought lol 😁	11
They should move their sauce over to BSM or just here like yikes	11
They really gonna start lol	11
YQQ move to STM 😑	11
i have moved	11
Don\'t be afraid, you can all go to the SAN for protection	11
State of Survival, i manage a guild there and we are #1	11
Estou indo para os outros jogos depois volto	11
aku sudah pindah bro, aku bisa menyerang anggota gst atau musuh lainnya nih	11
Played it 8 years till it was shut down some 6 years back , then played few other mafia games looking for something like my first came across mafia ci	11
u can try lol	11
R4 promo then demo LOL	11
Join Sea Battle.	11
go play Tetris	11
Lol	11
Dont join Diepin rly, not enough troops	11
Bên lm kia cũng nói sát nhập r k nghe	11
a bit more advanced than here tho as its a popular game	11
pindah kesitu gjan	11
co may nguoi choi VNG qua day het rui	11
Liên minh bắt đầu vãn người rồi đấy	11
ken tlol	11
